model,block,train,test,perfect_over_loc,learned_over_loc,capture,pred_corr
ridge,ABC,email-Enron,email-Eu,1.6725121109900603,1.6731762872651375,1.000987604928184,0.8202107466994388
gbt,ABC,email-Enron,email-Eu,1.6725121109900603,1.2517164250538975,0.3742927762049148,0.5829810535634171
ridge,A,email-Enron,NDC-classes,4.08325149712881,1.4338689687458641,0.1407179949964809,0.6037195257355811
ridge,AB,email-Enron,NDC-classes,4.08325149712881,2.023718223759162,0.3320255336655055,0.7580217410262745
ridge,ABC,email-Enron,NDC-classes,4.08325149712881,2.019465131898658,0.33064611590978094,0.7570007343036573
gbt,ABC,email-Enron,NDC-classes,4.08325149712881,2.735388233494925,0.562843554964931,0.8261297614753516
ridge,A,email-Enron,NDC-substances,1.9382074303228396,1.3966339712452078,0.42275722662815096,0.8408028552665466
ridge,AB,email-Enron,NDC-substances,1.9382074303228396,1.8162812976356686,0.8700435226299413,0.9391588563163324
ridge,ABC,email-Enron,NDC-substances,1.9382074303228396,1.802842002395606,0.8557190834859899,0.938562050156396
gbt,ABC,email-Enron,NDC-substances,1.9382074303228396,1.34078165089693,0.363226339808102,0.6740288981845913
ridge,A,email-Enron,DAWN,1.0417909408473682,0.9591860526719004,-0.9766218826506717,0.7895545550796579
ridge,AB,email-Enron,DAWN,1.0417909408473682,1.0524008349995848,1.253880241437176,0.9252536811880155
ridge,ABC,email-Enron,DAWN,1.0417909408473682,1.0336694741974806,0.8056644218767544,0.9291236419411071
gbt,ABC,email-Enron,DAWN,1.0417909408473682,1.0768493762818927,1.8389003627022258,0.14854394087966805
ridge,A,email-Enron,congress-bills,1.066851977621039,0.9789303634879426,-0.3151684850894608,0.5680983494765968
ridge,AB,email-Enron,congress-bills,1.066851977621039,1.0561356439137166,0.8397005729872402,0.7361969220477524
ridge,ABC,email-Enron,congress-bills,1.066851977621039,1.0412240301797286,0.6166463827504636,0.7383881660855593
gbt,ABC,email-Enron,congress-bills,1.066851977621039,1.0430691566451127,0.6442465605020243,0.13186312663182292
ridge,A,email-Enron,tags-math-sx,1.1319030898951705,1.0543098214680313,0.4117403277754436,0.8805580089352245
ridge,AB,email-Enron,tags-math-sx,1.1319030898951705,1.1347289919062695,1.0214240774294587,0.9550449095979546
ridge,ABC,email-Enron,tags-math-sx,1.1319030898951705,1.1237592900455657,0.9382592185211353,0.9607419483057544
gbt,ABC,email-Enron,tags-math-sx,1.1319030898951705,1.0139384256656845,0.10567171456530695,0.21732335881419199
ridge,A,email-Enron,tags-ask-ubuntu,1.1923896562998082,1.1109446229111064,0.576666256621495,0.886658450409883
ridge,AB,email-Enron,tags-ask-ubuntu,1.1923896562998082,1.2003919783173027,1.041594346449812,0.9622586279628157
ridge,ABC,email-Enron,tags-ask-ubuntu,1.1923896562998082,1.1901866525099314,0.9885492607438116,0.9660239342968263
gbt,ABC,email-Enron,tags-ask-ubuntu,1.1923896562998082,1.0167414879929486,0.08701864910481313,0.3885701865459054
ridge,A,email-Enron,cs-cocitations,1.498426821066899,1.0699763207608843,0.14039437245992847,0.5813176547001684
ridge,AB,email-Enron,cs-cocitations,1.498426821066899,1.200123439680747,0.4015101740559952,0.6313425627110604
ridge,ABC,email-Enron,cs-cocitations,1.498426821066899,1.2035335130895002,0.4083518472256971,0.6393142687662742
gbt,ABC,email-Enron,cs-cocitations,1.498426821066899,1.1478689927633325,0.2966714199826047,0.637866450150672
ridge,A,email-Enron,diseasome,3.9900640519565753,3.138083521975231,0.7150627828778975,0.5899463740472741
ridge,AB,email-Enron,diseasome,3.9900640519565753,3.7520298208052374,0.9203915946230055,0.623348784240211
ridge,ABC,email-Enron,diseasome,3.9900640519565753,3.7024682225532093,0.9038161643342807,0.626662061353702
gbt,ABC,email-Enron,diseasome,3.9900640519565753,2.0716706269388183,0.3584105919863359,0.6136079701890955
ridge,A,email-Enron,hospital-lyon,1.0879241574641232,0.9979148328421957,-0.023715520488838415,0.8296367942953518
ridge,AB,email-Enron,hospital-lyon,1.0879241574641232,1.063810699518197,0.7257470683666722,0.884535710187725
ridge,ABC,email-Enron,hospital-lyon,1.0879241574641232,1.0529995530960858,0.6027871591230421,0.8934628048399067
gbt,ABC,email-Enron,hospital-lyon,1.0879241574641232,1.0523669586679925,0.5955923852822862,0.8567006941879877
ridge,A,email-Enron,house-committees,6.46048355911533,1.5587453104447107,0.10232524361546375,0.4166064580894376
ridge,AB,email-Enron,house-committees,6.46048355911533,1.9319068346344315,0.17066379278420768,0.46134953229595693
ridge,ABC,email-Enron,house-committees,6.46048355911533,1.9142099400380104,0.16742289032477636,0.4586621247715349
gbt,ABC,email-Enron,house-committees,6.46048355911533,2.6685837015251606,0.30557434766738734,0.5147358015192708
ridge,A,email-Enron,hypertext-conference,1.1388262015279327,1.0505056799092425,0.363805098413504,0.913761475319731
ridge,AB,email-Enron,hypertext-conference,1.1388262015279327,1.0981009840620721,0.7066460292247758,0.9241907049575612
ridge,ABC,email-Enron,hypertext-conference,1.1388262015279327,1.0968580665433052,0.6976929821408155,0.9320851729765243
gbt,ABC,email-Enron,hypertext-conference,1.1388262015279327,1.0732156061746478,0.5273904015872423,0.9052923880664009
ridge,A,email-Enron,invs13,1.2663198563455473,1.010439953639273,0.03920080831572406,0.5761440844068231
ridge,AB,email-Enron,invs13,1.2663198563455473,1.035584148364872,0.13361432697193232,0.5883583448599323
ridge,ABC,email-Enron,invs13,1.2663198563455473,1.0360394075432382,0.13532377209034474,0.5924970784349678
gbt,ABC,email-Enron,invs13,1.2663198563455473,1.0178818961660958,0.06714443455877443,0.4519218287689255
ridge,A,email-Enron,math-cocitations,1.8053571194025417,1.0876321009090657,0.10881148101611869,0.46752398390003147
ridge,AB,email-Enron,math-cocitations,1.8053571194025417,1.2928148652148095,0.36358387870468656,0.5595745750366171
ridge,ABC,email-Enron,math-cocitations,1.8053571194025417,1.2888117408766517,0.35861325853915366,0.5643370151790019
gbt,ABC,email-Enron,math-cocitations,1.8053571194025417,1.2185112297476501,0.27132215570373774,0.591697325360608
ridge,A,email-Enron,neuro-cocitations,2.1242543379282326,1.0707351130759661,0.06291735836778381,0.4861740151612357
ridge,AB,email-Enron,neuro-cocitations,2.1242543379282326,1.545223985373461,0.48496498254851805,0.711047157669281
ridge,ABC,email-Enron,neuro-cocitations,2.1242543379282326,1.5480720119189926,0.4874982407708344,0.7153574868420542
gbt,ABC,email-Enron,neuro-cocitations,2.1242543379282326,1.316381976426311,0.2814149483375241,0.6569714637532498
ridge,A,email-Enron,physics-cocitations,1.8439255034952018,1.0638296938071528,0.07563427523258356,0.4817066990388065
ridge,AB,email-Enron,physics-cocitations,1.8439255034952018,1.2524572356625017,0.2991463519196005,0.6068059104957697
ridge,ABC,email-Enron,physics-cocitations,1.8439255034952018,1.2530065088895797,0.299797207030393,0.6119417693223278
gbt,ABC,email-Enron,physics-cocitations,1.8439255034952018,1.2114385914459476,0.25054177243163467,0.6095396904000412
ridge,A,email-Enron,plant-pollinator-mpl-014,2.5834026366365537,1.1546699080680516,0.09768198213727855,0.5568285956533434
ridge,AB,email-Enron,plant-pollinator-mpl-014,2.5834026366365537,1.7307331934419585,0.4614955012290329,0.8452570568485613
ridge,ABC,email-Enron,plant-pollinator-mpl-014,2.5834026366365537,1.7073859020633502,0.44675048891289676,0.8394325018966075
gbt,ABC,email-Enron,plant-pollinator-mpl-014,2.5834026366365537,1.2852358522478997,0.18014107444824934,0.648769199116134
ridge,A,email-Enron,plant-pollinator-mpl-015,1.4102516667953713,1.0068920792829419,0.01679963749270902,0.5736128726784419
ridge,AB,email-Enron,plant-pollinator-mpl-015,1.4102516667953713,1.247900021535273,0.6042632890969399,0.8067006293652115
ridge,ABC,email-Enron,plant-pollinator-mpl-015,1.4102516667953713,1.2377343963223029,0.5794842911409351,0.792768856374428
gbt,ABC,email-Enron,plant-pollinator-mpl-015,1.4102516667953713,1.3367233123179711,0.8207725637003317,0.7649776667156397
ridge,A,email-Enron,plant-pollinator-mpl-016,3.056933205825239,0.9151342921565171,-0.041258368333567205,0.002515665474845305
ridge,AB,email-Enron,plant-pollinator-mpl-016,3.056933205825239,1.4528479272696049,0.22015684611787034,0.6039485819882967
ridge,ABC,email-Enron,plant-pollinator-mpl-016,3.056933205825239,1.4628932851722967,0.22504050392175204,0.6190573105886388
gbt,ABC,email-Enron,plant-pollinator-mpl-016,3.056933205825239,2.1527843903128545,0.5604384172748861,0.7764359135813245
ridge,A,email-Enron,plant-pollinator-mpl-021,2.745487382389059,1.1396594523698143,0.08001172267350426,0.6123540320273999
ridge,AB,email-Enron,plant-pollinator-mpl-021,2.745487382389059,1.8409707429832405,0.4817970908687973,0.8414709654018246
ridge,ABC,email-Enron,plant-pollinator-mpl-021,2.745487382389059,1.842124332648541,0.4824579891811767,0.8364628925401657
gbt,ABC,email-Enron,plant-pollinator-mpl-021,2.745487382389059,2.229626536001968,0.7044602833616423,0.8772944263577491
ridge,A,email-Enron,plant-pollinator-mpl-034,5.693354349219635,0.9042777156483992,-0.02039528175994565,-0.46146109610707226
ridge,AB,email-Enron,plant-pollinator-mpl-034,5.693354349219635,1.8661503346393191,0.18454825060957397,0.4633653496418542
ridge,ABC,email-Enron,plant-pollinator-mpl-034,5.693354349219635,1.9089185690342678,0.19366075974753408,0.5412869793075065
gbt,ABC,email-Enron,plant-pollinator-mpl-034,5.693354349219635,3.9771954748196547,0.6343427862664309,0.7602560350546411
ridge,A,email-Enron,plant-pollinator-mpl-044,2.6781507980073496,1.2168300433308765,0.12920772292236332,0.6485374077287674
ridge,AB,email-Enron,plant-pollinator-mpl-044,2.6781507980073496,1.940096317512883,0.5601977597181143,0.8690045359988812
ridge,ABC,email-Enron,plant-pollinator-mpl-044,2.6781507980073496,1.9433199971271002,0.5621187310742315,0.8704351044849311
gbt,ABC,email-Enron,plant-pollinator-mpl-044,2.6781507980073496,2.2308005952081555,0.7334266960213698,0.8928732719674926
ridge,A,email-Enron,plant-pollinator-mpl-049,3.7357043527991034,0.9408424790441159,-0.021624237610089567,-0.1414376813133401
ridge,AB,email-Enron,plant-pollinator-mpl-049,3.7357043527991034,1.6815037447329513,0.24911454486507428,0.5179317205246258
ridge,ABC,email-Enron,plant-pollinator-mpl-049,3.7357043527991034,1.7095274623197008,0.25935823861731633,0.5336052931835183
gbt,ABC,email-Enron,plant-pollinator-mpl-049,3.7357043527991034,2.7591741294566208,0.6430424865379472,0.6808200005307674
ridge,A,email-Enron,plant-pollinator-mpl-057,1.8564782392421568,1.0151037803490517,0.017634750840156855,0.5989369063062869
ridge,AB,email-Enron,plant-pollinator-mpl-057,1.8564782392421568,1.409983404440885,0.4786851383447328,0.8471575902734307
ridge,ABC,email-Enron,plant-pollinator-mpl-057,1.8564782392421568,1.3982989896143039,0.46504274290346637,0.8406802200420564
gbt,ABC,email-Enron,plant-pollinator-mpl-057,1.8564782392421568,1.7422351990441038,0.8666130265035812,0.9294197802465606
ridge,A,email-Enron,plant-pollinator-mpl-062,1.2434886859657044,1.041522599455919,0.17053194603780258,0.7722225134085745
ridge,AB,email-Enron,plant-pollinator-mpl-062,1.2434886859657044,1.1199071295297693,0.49245462496215686,0.7427044731816311
ridge,ABC,email-Enron,plant-pollinator-mpl-062,1.2434886859657044,1.1174690786620054,0.48244163048524985,0.7355029101222077
gbt,ABC,email-Enron,plant-pollinator-mpl-062,1.2434886859657044,1.0345285512849804,0.14180762094976285,0.1332743750474275
ridge,A,email-Enron,senate-committees,1.3189930045470284,1.058146031348091,0.18227995761430157,0.7253955181724968
ridge,AB,email-Enron,senate-committees,1.3189930045470284,1.1609282518612205,0.5044883416479287,0.8482225375321885
ridge,ABC,email-Enron,senate-committees,1.3189930045470284,1.1486436318228996,0.4659777164517269,0.8353140389213973
gbt,ABC,email-Enron,senate-committees,1.3189930045470284,1.1767633196716338,0.5541291412413216,0.5150960527599135
ridge,A,email-Eu,contact-primary-school,1.1318799492854903,1.0718113466483448,0.5445205813120949,0.7771676190385894
ridge,AB,email-Eu,contact-primary-school,1.1318799492854903,1.0625846371572145,0.47455763742927226,0.7266004230434302
ridge,ABC,email-Eu,contact-primary-school,1.1318799492854903,1.0600175095449431,0.4550919974576178,0.777917493366416
gbt,ABC,email-Eu,contact-primary-school,1.1318799492854903,1.0418884441146237,0.3176255703886013,0.7181080576549782
ridge,A,email-Eu,contact-high-school,1.3149893580660719,0.9821554975067012,-0.05665112816146565,0.2990786232645806
ridge,AB,email-Eu,contact-high-school,1.3149893580660719,0.9784527297259985,-0.06840634365012979,0.2824322567488991
ridge,ABC,email-Eu,contact-high-school,1.3149893580660719,0.986847871119837,-0.04175420071621677,0.3340556370768543
gbt,ABC,email-Eu,contact-high-school,1.3149893580660719,1.0252798933067835,0.08025634091892336,0.14730827178057254
ridge,A,email-Eu,email-Enron,1.80346655331272,1.0739693365258534,0.09206274513963929,0.49667614450448094
ridge,AB,email-Eu,email-Enron,1.80346655331272,1.2619998129207721,0.32608676968635214,0.6561388056299514
ridge,ABC,email-Eu,email-Enron,1.80346655331272,1.2416225084226142,0.30072503631469955,0.65291680655096
gbt,ABC,email-Eu,email-Enron,1.80346655331272,1.2790308053378092,0.3472836600196432,0.6748979747500597
ridge,A,email-Eu,NDC-classes,4.08325149712881,1.7289829997036754,0.23643319410775282,0.6757537459969022
ridge,AB,email-Eu,NDC-classes,4.08325149712881,1.8597493967439642,0.27884504314506336,0.7226132147059319
ridge,ABC,email-Eu,NDC-classes,4.08325149712881,1.8119663289867098,0.263347420650839,0.7192546697162534
gbt,ABC,email-Eu,NDC-classes,4.08325149712881,2.368635594162001,0.4438935959121415,0.8288150988278089
ridge,A,email-Eu,NDC-substances,1.9382074303228396,1.7262327737741754,0.7740641891146363,0.9036633555751075
ridge,AB,email-Eu,NDC-substances,1.9382074303228396,1.7805703634836907,0.8319805815384498,0.9329882892426745
ridge,ABC,email-Eu,NDC-substances,1.9382074303228396,1.7243698482995617,0.7720785669436707,0.9304688282931962
gbt,ABC,email-Eu,NDC-substances,1.9382074303228396,1.8901986506404482,0.9488292480631161,0.9355945404802849
ridge,A,email-Eu,DAWN,1.0417909408473682,0.9673844768958855,-0.780444815139128,0.9279210096136672
ridge,AB,email-Eu,DAWN,1.0417909408473682,1.0026511465897632,0.06343830830336836,0.9447054644100926
ridge,ABC,email-Eu,DAWN,1.0417909408473682,0.933262228658266,-1.5969434999197143,0.9362393500746268
gbt,ABC,email-Eu,DAWN,1.0417909408473682,1.1250010602320617,2.99110423688711,0.9172441273022394
ridge,A,email-Eu,congress-bills,1.066851977621039,1.0175824721020106,0.2630060131007583,0.7333868435024851
ridge,AB,email-Eu,congress-bills,1.066851977621039,1.0331100219073992,0.49527363416365316,0.682856196145091
ridge,ABC,email-Eu,congress-bills,1.066851977621039,0.9852297629128765,-0.22093941888826343,0.6391153266284018
gbt,ABC,email-Eu,congress-bills,1.066851977621039,1.0720805201779435,1.078210738753958,0.6337110477542172
ridge,A,email-Eu,tags-math-sx,1.1319030898951705,1.1528088263906169,1.1584931521472401,0.9436413431083303
ridge,AB,email-Eu,tags-math-sx,1.1319030898951705,1.1591392431795504,1.2064860899469885,0.9613795423721917
ridge,ABC,email-Eu,tags-math-sx,1.1319030898951705,1.107722676311411,0.8166804613676841,0.9584060329901998
gbt,ABC,email-Eu,tags-math-sx,1.1319030898951705,1.17022087006387,1.2904994886712091,0.9329793738013363
ridge,A,email-Eu,tags-ask-ubuntu,1.1923896562998082,1.2429333843453207,1.2627154131755831,0.9408417213958049
ridge,AB,email-Eu,tags-ask-ubuntu,1.1923896562998082,1.2394674639576335,1.2447003054283863,0.9636112397690993
ridge,ABC,email-Eu,tags-ask-ubuntu,1.1923896562998082,1.1892477843760663,0.9836692263806229,0.9630192113910349
gbt,ABC,email-Eu,tags-ask-ubuntu,1.1923896562998082,1.2320747439872641,1.2062745391343344,0.923964256576367
ridge,A,email-Eu,cs-cocitations,1.498426821066899,1.2512225376443347,0.5040309369920836,0.6323376659193676
ridge,AB,email-Eu,cs-cocitations,1.498426821066899,1.2475534491591977,0.49666959861690724,0.6614645595787664
